timestamp,binance_usd,upbit_krw,kimchi_premium
2025-06-01 10:55:00,103930.99,147100000.0,17.946854286034736
2025-06-01 11:00:00,103858.66,147158000.0,18.075533293676873
2025-06-01 11:05:00,103877.94,147170000.0,18.063244868608933
2025-06-01 11:10:00,103863.2,147136000.0,18.052720629956838
2025-06-01 11:15:00,103993.06,147276000.0,18.017490782557992
2025-06-01 11:20:00,104024.55,147321000.0,18.01781406408391
2025-06-01 11:25:00,104058.48,147347000.0,18.000154015959744
2025-06-01 11:30:00,104033.82,147316000.0,18.00329290353206
2025-06-01 11:35:00,104018.85,147353000.0,18.04991755500726
2025-06-01 11:40:00,104120.99,147425000.0,17.991738905543126
2025-06-01 11:45:00,104122.92,147577000.0,18.111202925670288
2025-06-01 11:50:00,104082.7,147606000.0,18.180062584848393
2025-06-01 11:55:00,104082.68,147519000.0,18.110429131917062
2025-06-01 12:00:00,104066.04,147446000.0,18.070858338288534
2025-06-01 12:05:00,104082.39,147430000.0,18.039500566170062
2025-06-01 12:10:00,104175.17,147431000.0,17.935172715980848
2025-06-01 12:15:00,104131.98,147587000.0,18.10892932859499
2025-06-01 12:20:00,104019.4,147445000.0,18.12299756904321
2025-06-01 12:25:00,104048.79,147396000.0,18.050387707536064
2025-06-01 12:30:00,103891.68,147220000.0,18.087736509153906
2025-06-01 12:35:00,103904.76,147199000.0,18.05602874529842
2025-06-01 12:40:00,103942.1,147338000.0,18.125058726605165
2025-06-01 12:45:00,103870.09,147245000.0,18.13233883466036
2025-06-01 12:50:00,103889.82,147288000.0,18.144395668411
2025-06-01 12:55:00,103956.26,147276000.0,18.059268388454914
2025-06-01 13:00:00,103951.62,147231000.0,18.028463625675098
2025-06-01 13:05:00,104095.19,147343000.0,17.955338122091263
2025-06-01 13:10:00,104225.09,147521000.0,17.95064572903383
2025-06-01 13:15:00,104348.9,147660000.0,17.921703055806052
2025-06-01 13:20:00,104230.16,147582000.0,17.99367860511775
2025-06-01 13:25:00,104189.58,147499000.0,17.97324966021874
2025-06-01 13:30:00,104254.71,147544000.0,17.935519012362434
2025-06-01 13:35:00,104253.72,147576000.0,17.962217559239132
2025-06-01 13:40:00,104328.44,147657000.0,17.942432571597926
2025-06-01 13:45:00,104321.18,147771000.0,18.04170543316325
2025-06-01 13:50:00,104292.69,147757000.0,18.062764833597956
2025-06-01 13:55:00,104259.2,147758000.0,18.101488086103355
2025-06-01 14:00:00,104414.05,147857000.0,18.00535145094618
2025-06-01 14:05:00,104532.47,148000000.0,17.98566831275807
2025-06-01 14:10:00,104490.57,148069000.0,18.088008643586996
2025-06-01 14:15:00,104673.83,148156000.0,17.950526252200127
2025-06-01 14:20:00,104639.19,148203000.0,18.027003075998582
2025-06-01 14:25:00,104670.17,148220000.0,18.005604334708416
2025-06-01 14:30:00,104680.5,148225000.0,17.997939762738362
2025-06-01 14:35:00,104700.75,148243000.0,17.989444520056765
2025-06-01 14:40:00,104682.93,148240000.0,18.007141501802966
2025-06-01 14:45:00,104613.9,148102000.0,17.975081067939666
2025-06-01 14:50:00,104625.9,148076000.0,17.940841289457644
2025-06-01 14:55:00,104599.7,148076000.0,17.970382961582747
2025-06-01 15:00:00,104652.16,148209000.0,18.0171532054379
2025-06-01 15:05:00,104584.91,148059000.0,17.973520271710324
2025-06-01 15:10:00,104537.73,148063000.0,18.029952758045667
2025-06-01 15:15:00,104710.01,148276000.0,18.005273166656497
2025-06-01 15:20:00,104679.43,148255000.0,18.023028338359644
2025-06-01 15:25:00,104773.58,148340000.0,17.98457842775504
2025-06-01 15:30:00,104739.99,148341000.0,18.02321157372652
2025-06-01 15:35:00,104687.04,148229000.0,17.993752298915588
2025-06-01 15:40:00,104748.22,148310000.0,17.989276253731727
2025-06-01 15:45:00,104711.85,148291000.0,18.015137096072063
2025-06-01 15:50:00,104691.87,148201000.0,17.96602098456483
2025-06-01 15:55:00,104715.1,148127000.0,17.880961453187428
2025-06-01 16:00:00,104704.77,148127000.0,17.892591394514945
2025-06-01 16:05:00,105176.5,148570000.0,17.71482539667448
2025-06-01 16:10:00,105097.58,148655000.0,17.870617636168852
2025-06-01 16:15:00,105058.35,148467000.0,17.765508405567
2025-06-01 16:20:00,105192.63,148526000.0,17.6619185837132
2025-06-01 16:25:00,105155.41,148533000.0,17.709112636240018
2025-06-01 16:30:00,105095.23,148534000.0,17.777308573693908
2025-06-01 16:35:00,105198.86,148555000.0,17.67792287229475
2025-06-01 16:40:00,105219.44,148561000.0,17.659658075858733
2025-06-01 16:45:00,105189.47,148561000.0,17.693181012636845
2025-06-01 16:50:00,105163.3,148591000.0,17.74624163879731
2025-06-01 16:55:00,105038.8,148327000.0,17.676357054091756
2025-06-01 17:00:00,105070.0,148345000.0,17.65568985755528
2025-06-01 17:05:00,105140.0,148335000.0,17.569431234544417
2025-06-01 17:10:00,105121.96,148355000.0,17.60546194788097
2025-06-01 17:15:00,105137.2,148471000.0,17.68035798302916
2025-06-01 17:20:00,105114.87,148390000.0,17.641141860645725
2025-06-01 17:25:00,105092.04,148390000.0,17.666698004276395
2025-06-01 17:30:00,105170.75,148400000.0,17.58655963437236
2025-06-01 17:35:00,105111.86,148424000.0,17.671466061647724
2025-06-01 17:40:00,105052.16,148382000.0,17.705020693212465
2025-06-01 17:45:00,105114.27,148301000.0,17.57125523172702
2025-06-01 17:50:00,105066.13,148330000.0,17.6481263118127
2025-06-01 17:55:00,105066.33,148322000.0,17.641557163619083
2025-06-01 18:00:00,104986.12,148155000.0,17.598878785119403
2025-06-01 18:05:00,104945.38,148246000.0,17.71679070897007
2025-06-01 18:10:00,105004.0,148319000.0,17.709007910809746
2025-06-01 18:15:00,105024.39,148261000.0,17.640134194860195
2025-06-01 18:20:00,104800.08,148132000.0,17.78935028802777
2025-06-01 18:25:00,104721.92,148000000.0,17.772223172888097
2025-06-01 18:30:00,104597.9,147891000.0,17.82502325572502
2025-06-01 18:35:00,104439.02,147635000.0,17.8000010596295
2025-06-01 18:40:00,104397.69,147756000.0,17.943222690080596
2025-06-01 18:45:00,104558.81,147931000.0,17.900952902326768
2025-06-01 18:50:00,104612.49,147941000.0,17.84842007552508
2025-06-01 18:55:00,104900.01,148295000.0,17.806630015256115
2025-06-01 19:00:00,104948.64,148269000.0,17.731396995711428
2025-06-01 19:05:00,104878.05,148307000.0,17.8408319630911
2025-06-01 19:10:00,104859.7,148185000.0,17.764498658683937
2025-06-01 19:15:00,104886.97,148301000.0,17.826043279414655
2025-06-01 19:20:00,104993.99,148471000.0,17.840871971179812
2025-06-01 19:25:00,105019.03,148320000.0,17.692955267250134
2025-06-01 19:30:00,105103.11,148504000.0,17.744692172603962
2025-06-01 19:35:00,105036.49,148444000.0,17.77176991856195
2025-06-01 19:40:00,105044.58,148289000.0,17.639736068883007
2025-06-01 19:45:00,105142.02,148505000.0,17.701910869380928
2025-06-01 19:50:00,105093.01,148485000.0,17.740942047430178
2025-06-01 19:55:00,105121.94,148483000.0,17.706953784655546
2025-06-01 20:00:00,105073.17,148317000.0,17.629933502529713
2025-06-01 20:05:00,104959.64,148206000.0,17.66903926118649
2025-06-01 20:10:00,104964.5,148179000.0,17.642155204854976
2025-06-01 20:15:00,105090.85,148222000.0,17.534812339355266
2025-06-01 20:20:00,105153.73,148390000.0,17.597667085450354
2025-06-01 20:25:00,105160.06,148392000.0,17.59217330229747
2025-06-01 20:30:00,105150.43,148489000.0,17.679816747618958
2025-06-01 20:35:00,105199.99,148471000.0,17.61011891097455
2025-06-01 20:40:00,105262.63,148465000.0,17.535381106602916
2025-06-01 20:45:00,105105.43,148351000.0,17.620786417346228
2025-06-01 20:50:00,105024.39,148124000.0,17.53142928672727
2025-06-01 20:55:00,104948.91,148083000.0,17.58340320066211
2025-06-01 21:00:00,104952.54,148124000.0,17.611890733341642
2025-06-01 21:05:00,105000.01,148125000.0,17.559512613379752
2025-06-01 21:10:00,105061.4,148282000.0,17.615350008027054
2025-06-01 21:15:00,105102.08,148393000.0,17.657836394230575
2025-06-01 21:20:00,105155.53,148267000.0,17.49817944271056
2025-06-01 21:25:00,105157.57,148263000.0,17.492730195267907
2025-06-01 21:30:00,105298.39,148439000.0,17.474888900643844
2025-06-01 21:35:00,105365.86,148699000.0,17.605297705853996
2025-06-01 21:40:00,105380.95,148754000.0,17.631950240215776
2025-06-01 21:45:00,105401.18,148775000.0,17.625975977372057
2025-06-01 21:50:00,105463.41,148705000.0,17.501257861217777
2025-06-01 21:55:00,105496.54,148739000.0,17.491215035741153
2025-06-01 22:00:00,105654.52,149116000.0,17.612889002130085
2025-06-01 22:05:00,105719.28,149150000.0,17.567643921398883
2025-06-04 16:50:00,105459.98,146185000.0,15.513802803047499
2025-06-04 16:55:00,105445.89,146199000.0,15.540302234634277
2025-06-04 17:00:00,105367.92,146236000.0,15.655062122639732
2025-06-04 17:05:00,105320.76,146182000.0,15.664122945308534
2025-06-04 17:10:00,105410.74,146234000.0,15.60649955276537
2025-06-04 17:15:00,105399.99,146192000.0,15.585083705099656
2025-06-04 17:20:00,105362.84,146141000.0,15.585501175430224
2025-06-04 17:25:00,105213.8,146013000.0,15.647852277933122
2025-06-04 17:30:00,105244.03,146000000.0,15.604340376044767
2025-06-04 17:35:00,105121.0,145871000.0,15.637376610445742
2025-06-04 17:40:00,105132.07,145874000.0,15.627578403684673
2025-06-04 17:45:00,105103.7,145810000.0,15.608045514414176
2025-06-04 17:50:00,105037.73,145720000.0,15.609251393126389
2025-06-04 17:55:00,105051.1,145715000.0,15.590571318783589
2025-06-04 18:00:00,105266.65,145944000.0,15.535167120830767
2025-06-04 18:05:00,105164.99,145991000.0,15.684094741668941
2025-06-04 18:10:00,105124.79,145976000.0,15.716442017783514
2025-06-04 18:15:00,105178.29,145904000.0,15.600535687228497
2025-06-04 18:20:00,105191.87,145991000.0,15.654533631417205
2025-06-04 18:25:00,105166.15,145992000.0,15.683611123921528
2025-06-04 18:30:00,105132.08,145993000.0,15.721893196951239
2025-06-04 18:35:00,105130.9,145994000.0,15.723984733952307
2025-06-04 18:40:00,105116.11,145977000.0,15.726790118089415
2025-06-04 18:45:00,105039.19,145874000.0,15.729821095028118
2025-06-04 18:50:00,105036.28,145860000.0,15.721920083232193
2025-06-04 18:55:00,104951.54,145809000.0,15.774861426521245
2025-06-04 19:00:00,105034.1,145853000.0,15.718768158785256
2025-06-04 19:05:00,104894.43,145744000.0,15.786256079882744
2025-06-04 19:10:00,104894.75,145706000.0,15.755713862387458
2025-06-04 19:15:00,104981.01,145833000.0,15.761412468788402
2025-06-04 19:20:00,104978.65,145847000.0,15.775128244330316
2025-06-04 19:25:00,104894.27,145724000.0,15.77054367856954
2025-06-04 19:30:00,104932.57,145859000.0,15.83549956573698
2025-06-04 19:35:00,105002.54,145926000.0,15.811484179335103
2025-06-04 19:40:00,105066.58,145941000.0,15.752792181871724
